A,B,,C,D,E,F,G,H
,,,124.361691026804,-3.98666888944004,3.00260956850554,-3.98666888944004,131.542654242662,-3.98666888944004
,,,124.438606256207,-3.98549165328529,3.00828445864749,-3.98549165328529,131.631766649457,-3.98549165328529
,,,124.52148947808,-3.98431441713054,3.01404466063268,-3.98431441713054,131.726958455756,-3.98431441713054
,,,124.611356009355,-3.98313718097579,3.01991406410209,-3.98313718097579,131.829306538432,-3.98313718097579
,,,124.707860375528,-3.98195994482104,3.02588444151573,-3.98195994482104,131.938447455579,-3.98195994482104
,,,124.810137816687,-3.98078270866629,3.03193887143313,-3.98078270866629,132.053477849826,-3.98078270866629
,,,124.917627137198,-3.97960547251154,3.03805826829231,-3.97960547251154,132.173792446224,-3.97960547251154
,,,125.031515466526,-3.9784282363568,3.04427437425081,-3.9784282363568,132.300652584881,-3.9784282363568
,,,125.152567050526,-3.97725100020205,3.05060615708028,-3.97725100020205,132.434865181355,-3.97725100020205
,,,125.279352870848,-3.9760737640473,3.05701789440879,-3.9760737640473,132.574920566875,-3.9760737640473
,,,125.411051579797,-3.97489652789255,3.06349012445452,-3.97489652789255,132.719961700455,-3.97489652789255
,,,125.547360857963,-3.9737192917378,3.07001555305374,-3.9737192917378,132.869667659338,-3.9737192917378
,,,125.689890630345,-3.97254205558306,3.07665149076194,-3.97254205558306,133.025804611739,-3.97254205558306
,,,125.838531072903,-3.97136481942831,3.08339544082523,-3.97136481942831,133.188258018596,-3.97136481942831
,,,125.992094517916,-3.97018758327356,3.09019332055164,-3.97018758327356,133.355700404428,-3.97018758327356
,,,126.150355255699,-3.96901034711881,3.09703974363251,-3.96901034711881,133.527895095431,-3.96901034711881
,,,126.312138527082,-3.96783311096406,3.10391376131753,-3.96783311096406,133.703615756065,-3.96783311096406
,,,126.476999951135,-3.96665587480931,3.11080391554779,-3.96665587480931,133.882393008582,-3.96665587480931
,,,126.645962053683,-3.96547863865457,3.11773515418851,-3.96547863865457,134.065303290114,-3.96547863865457
,,,126.818576572442,-3.96430140249982,3.12469661880752,-3.96430140249982,134.251876465443,-3.96430140249982
,,,126.993645479504,-3.96312416634507,3.131659670996,-3.96312416634507,134.440853638881,-3.96312416634507
,,,127.171953560859,-3.96194693019032,3.13864438647772,-3.96194693019032,134.633063903894,-3.96194693019032
,,,127.353145629144,-3.96076969403557,3.14564238651134,-3.96076969403557,134.828132667778,-3.96076969403557
,,,127.53612278074,-3.95959245788082,3.15262606020213,-3.95959245788082,135.024901809908,-3.95959245788082
,,,127.720514086363,-3.95841522172608,3.15958664544786,-3.95841522172608,135.222979797394,-3.95841522172608
,,,127.907227040042,-3.95723798557133,3.16654390594941,-3.95723798557133,135.423315025341,-3.95723798557133
,,,128.095782367624,-3.95606074941658,3.17348728930825,-3.95606074941658,135.625407752661,-3.95606074941658
,,,128.284759156349,-3.95488351326183,3.18038604899464,-3.95488351326183,135.827767943498,-3.95488351326183
,,,128.475276880812,-3.95370627710708,3.1872607709586,-3.95370627710708,136.031560761539,-3.95370627710708
,,,128.668002782964,-3.95252904095233,3.19412823012445,-3.95252904095233,136.237493505978,-3.95252904095233
,,,128.861823163046,-3.95135180479758,3.2009644598871,-3.95135180479758,136.444402920684,-3.95135180479758
,,,129.055105030735,-3.95017456864284,3.2077307107124,-3.95017456864284,136.65056369073,-3.95017456864284
,,,129.247687123522,-3.94899733248809,3.21442294162871,-3.94899733248809,136.855803318367,-3.94899733248809
,,,129.439309488386,-3.94782009633334,3.22103482257779,-3.94782009633334,137.059846909391,-3.94782009633334
,,,129.629721780106,-3.94664286017859,3.22756168506586,-3.94664286017859,137.262433634476,-3.94664286017859
,,,129.818787580418,-3.94546562402384,3.23399905700951,-3.94546562402384,137.463416316456,-3.94546562402384
,,,130.006043465995,-3.94428838786909,3.24033368919602,-3.94428838786909,137.66229807621,-3.94428838786909
,,,130.191341112193,-3.94311115171434,3.24656352021294,-3.94311115171434,137.858926453778,-3.94311115171434
,,,130.374664161668,-3.9419339155596,3.25268918695501,-3.9419339155596,138.053284339886,-3.9419339155596
,,,130.555363263656,-3.94075667940485,3.25869266903121,-3.94075667940485,138.244682397617,-3.94075667940485
,,,130.733312196258,-3.9395794432501,3.26457184788994,-3.9395794432501,138.432986984804,-3.9395794432501
,,,130.910630080478,-3.93840220709535,3.2703747466184,-3.93840220709535,138.620414735441,-3.93840220709535
,,,131.08699163178,-3.9372249709406,3.27609283957762,-3.9372249709406,138.80662153187,-3.9372249709406
,,,131.260055325547,-3.93604773478586,3.2816728538701,-3.93604773478586,138.989152061447,-3.93604773478586
,,,131.42972216064,-3.93487049863111,3.28711429540494,-3.93487049863111,139.16790649666,-3.93487049863111
,,,131.59549753098,-3.93369326247636,3.29240128401721,-3.93369326247636,139.342349482885,-3.93369326247636
,,,131.757500287942,-3.93251602632161,3.29753803433909,-3.93251602632161,139.512608989602,-3.93251602632161
,,,131.917621650157,-3.93133879016686,3.30257886889183,-3.93133879016686,139.680706688726,-3.93133879016686
,,,132.075390789786,-3.93016155401211,3.30750960097682,-3.93016155401211,139.846131818902,-3.93016155401211
,,,132.228762723075,-3.92898431785737,3.31227624153855,-3.92898431785737,140.00671445036,-3.92898431785737
,,,132.378876918515,-3.92780708170262,3.31688869754163,-3.92780708170262,140.163603411773,-3.92780708170262
,,,132.526301624068,-3.92662984554787,3.32136231649163,-3.92662984554787,140.317399971198,-3.92662984554787
,,,132.669931127511,-3.92545260939312,3.32568508715581,-3.92545260939312,140.466974926823,-3.92545260939312
,,,132.809621459092,-3.92427537323837,3.32985587209871,-3.92427537323837,140.612190747263,-3.92427537323837
,,,132.945235211046,-3.92309813708362,3.33387250867507,-3.92309813708362,140.75290267833,-3.92309813708362
,,,133.075514798479,-3.92192090092888,3.33770061463637,-3.92192090092888,140.887770021025,-3.92192090092888
,,,133.200679281642,-3.92074366477413,3.3413449276925,-3.92074366477413,141.017017205453,-3.92074366477413
,,,133.321364512939,-3.91956642861938,3.34481850718003,-3.91956642861938,141.141307710122,-3.91956642861938
,,,133.438618134082,-3.91838919246463,3.34815129789952,-3.91838919246463,141.261762679628,-3.91838919246463
,,,133.551204362157,-3.91721195630988,3.35131665003561,-3.91721195630988,141.377089483242,-3.91721195630988
,,,133.658346404175,-3.91603472015513,3.35429027442968,-3.91603472015513,141.486443061167,-3.91603472015513
,,,133.759763737855,-3.91485748400038,3.35706826648119,-3.91485748400038,141.58953944847,-3.91485748400038
,,,133.855211807978,-3.91368024784564,3.35964113820149,-3.91368024784564,141.686106940117,-3.91368024784564
,,,133.944857543157,-3.91250301169089,3.36201541473489,-3.91250301169089,141.776328527529,-3.91250301169089
,,,134.030812296022,-3.91132577553614,3.36425523518083,-3.91132577553614,141.862483040667,-3.91132577553614
,,,134.112944100773,-3.91014853938139,3.36635849717703,-3.91014853938139,141.944434290053,-3.91014853938139
,,,134.189205698303,-3.90897130322664,3.36826243828269,-3.90897130322664,142.019967772337,-3.90897130322664
,,,134.259595801409,-3.90779406707189,3.36996757311406,-3.90779406707189,142.08908305595,-3.90779406707189
,,,134.325159082215,-3.90661683091714,3.37150369169774,-3.90661683091714,142.152897557233,-3.90661683091714
,,,134.385912496651,-3.9054395947624,3.37287189726147,-3.9054395947624,142.211430746067,-3.9054395947624
,,,134.440744288235,-3.90426235860765,3.37404311012205,-3.90426235860765,142.263499084981,-3.90426235860765
,,,134.490014510926,-3.9030851224529,3.3750249690742,-3.9030851224529,142.309479643102,-3.9030851224529
,,,134.534482553507,-3.90190788629815,3.37583947440885,-3.90190788629815,142.350184826212,-3.90190788629815
,,,134.576386035345,-3.9007306501434,3.37654682073616,-3.9007306501434,142.387996569403,-3.9007306501434
,,,134.61463387995,-3.89955341398865,3.37712081806814,-3.89955341398865,142.421765754534,-3.89955341398865
,,,134.647310809106,-3.89837617783391,3.37750986907695,-3.89837617783391,142.449452779235,-3.89837617783391
,,,134.674594133082,-3.89719894167916,3.37772002878998,-3.89719894167916,142.471247364372,-3.89719894167916
,,,134.69655427671,-3.89602170552441,3.37775451239469,-3.89602170552441,142.487231557083,-3.89602170552441
,,,134.714064663132,-3.89484446936966,3.3776421319553,-3.89484446936966,142.498361605228,-3.89484446936966
,,,134.727209927078,-3.89366723321491,3.37738695493059,-3.89366723321491,142.504732263419,-3.89366723321491
,,,134.736325403828,-3.89248999706016,3.37698987062964,-3.89248999706016,142.506666896098,-3.89248999706016
,,,134.741390853418,-3.89131276090542,3.37645242324221,-3.89131276090542,142.50415141503,-3.89131276090542
,,,134.741676357375,-3.89013552475067,3.37575972885415,-3.89013552475067,142.496421851839,-3.89013552475067
,,,134.73685333504,-3.88895828859592,3.37490754490577,-3.88895828859592,142.483148036397,-3.88895828859592
,,,134.727228309953,-3.88778105244117,3.37390446772363,-3.88778105244117,142.46465622981,-3.88778105244117
,,,134.713979299561,-3.88660381628642,3.3727711480914,-3.88660381628642,142.44216543716,-3.88660381628642
,,,134.697213410642,-3.88542658013168,3.37151240323181,-3.88542658013168,142.415796890239,-3.88542658013168
,,,134.678026879739,-3.88424934397693,3.37017764786006,-3.88424934397693,142.386781357155,-3.88424934397693
,,,134.656525317439,-3.88307210782218,3.36877183837496,-3.88307210782218,142.355239238257,-3.88307210782218
,,,134.630751392018,-3.88189487166743,3.36723949482947,-3.88189487166743,142.319080855459,-3.88189487166743
,,,134.600808894295,-3.88071763551268,3.36558567815107,-3.88071763551268,142.278425336746,-3.88071763551268
,,,134.56670041303,-3.87954039935793,3.36381376949184,-3.87954039935793,142.233287124894,-3.87954039935793
,,,134.528742165193,-3.87836316320318,3.36193267190162,-3.87836316320318,142.184006423125,-3.87836316320318
,,,134.488969768841,-3.87718592704844,3.36001149314802,-3.87718592704844,142.132806688616,-3.87718592704844
,,,134.447598133101,-3.87600869089369,3.35805479042243,-3.87600869089369,142.07991799313,-3.87600869089369
,,,134.402355743101,-3.87483145473894,3.35599798677919,-3.87483145473894,142.022901300974,-3.87483145473894
,,,134.353658407591,-3.87365421858419,3.35385377778706,-3.87365421858419,141.962202255514,-3.87365421858419
,,,134.301479433959,-3.87247698242944,3.35162405382683,-3.87247698242944,141.897807051698,-3.87247698242944
,,,134.245804071155,-3.87129974627469,3.34931266008851,-3.87129974627469,141.829711518121,-3.87129974627469
,,,134.186925172623,-3.87012251011994,3.34692815391873,-3.87012251011994,141.758234677878,-3.87012251011994
,,,134.125754562686,-3.8689452739652,3.3444953101428,-3.8689452739652,141.684335905922,-3.8689452739652
,,,134.062575827204,-3.86776803781045,3.34202323908164,-3.86776803781045,141.608323521474,-3.86776803781045
,,,133.997344814331,-3.8665908016557,3.33951396731609,-3.8665908016557,141.530164182291,-3.8665908016557
,,,133.93012030264,-3.86541356550095,3.33697212243452,-3.86541356550095,141.449932299484,-3.86541356550095
,,,133.860005556871,-3.8642363293462,3.33438138977201,-3.8642363293462,141.366710036952,-3.8642363293462
,,,133.786733054398,-3.86305909319146,3.33173911293111,-3.86305909319146,141.280233658898,-3.86305909319146
,,,133.710659974608,-3.86188185703671,3.32905596786338,-3.86188185703671,141.190884955189,-3.86188185703671
,,,133.63299470753,-3.86070462088196,3.32635728286476,-3.86070462088196,141.099928898006,-3.86070462088196
,,,133.553137840745,-3.85952738472721,3.32363364844303,-3.85952738472721,141.006756501184,-3.85952738472721
,,,133.470677924706,-3.85835014857246,3.32088307952465,-3.85835014857246,140.910958680708,-3.85835014857246
,,,133.386454803965,-3.85717291241771,3.3181302282792,-3.85717291241771,140.813433550617,-3.85717291241771
,,,133.301650836333,-3.85599567626297,3.31540653586709,-3.85599567626297,140.715433393989,-3.85599567626297
,,,133.215004821194,-3.85481844010822,3.31268488525729,-3.85481844010822,140.615646504302,-3.85481844010822
,,,133.125451537225,-3.85364120395347,3.30994378178487,-3.85364120395347,140.512966373228,-3.85364120395347
,,,133.03413412097,-3.85246396779872,3.30721524435976,-3.85246396779872,140.408614428315,-3.85246396779872
,,,132.941260221545,-3.85128673164397,3.30450768354025,-3.85128673164397,140.302816402082,-3.85128673164397
,,,132.846496301665,-3.85010949548922,3.30181003940623,-3.85010949548922,140.195221767386,-3.85010949548922
,,,132.75096045901,-3.84893225933448,3.29915252237796,-3.84893225933448,140.087010693223,-3.84893225933448
,,,132.653549992779,-3.84775502317973,3.2965147765351,-3.84775502317973,139.977044992634,-3.84775502317973
,,,132.553278730595,-3.84657778702498,3.29387568345216,-3.84657778702498,139.864300606098,-3.84657778702498
,,,132.449994050434,-3.84540055087023,3.29123507630766,-3.84540055087023,139.748631345452,-3.84540055087023
,,,132.344595606038,-3.84422331471548,3.28861530738102,-3.84422331471548,139.630982469869,-3.84422331471548
,,,132.237242298338,-3.84304607856073,3.28602322709943,-3.84304607856073,139.511530126355,-3.84304607856073
,,,132.126506427847,-3.84186884240598,3.28342827734151,-3.84186884240598,139.388794049872,-3.84186884240598
,,,132.012643202762,-3.84069160625124,3.2808383318913,-3.84069160625124,139.26304888311,-3.84069160625124
,,,131.895594638748,-3.83951437009649,3.27825468576756,-3.83951437009649,139.134241898717,-3.83951437009649
,,,131.775197648033,-3.83833713394174,3.2756758637239,-3.83833713394174,139.002212189694,-3.83833713394174
,,,131.652347146567,-3.83715989778699,3.27312680525274,-3.83715989778699,138.867908077873,-3.83715989778699
,,,131.527198464785,-3.83598266163224,3.27061329841421,-3.83598266163224,138.731497929399,-3.83598266163224
,,,131.39831218535,-3.83480542547749,3.26810128192513,-3.83480542547749,138.591478377709,-3.83480542547749
,,,131.265942258042,-3.83362818932275,3.2655982309233,-3.83362818932275,138.448122813954,-3.83362818932275
,,,131.129725279318,-3.832450953168,3.26309654477687,-3.832450953168,138.301051340293,-3.832450953168
,,,130.990137999732,-3.83127371701325,3.26061054709503,-3.83127371701325,138.150776161608,-3.83127371701325
,,,130.84670603491,-3.8300964808585,3.25813102681369,-3.8300964808585,137.996806268936,-3.8300964808585
,,,130.699496020305,-3.82891924470375,3.25565800915986,-3.82891924470375,137.839207775165,-3.82891924470375
,,,130.548354014448,-3.827742008549,3.25319039612269,-3.827742008549,137.677827361719,-3.827742008549
,,,130.393467910142,-3.82656477239426,3.2507354626075,-3.82656477239426,137.512868860263,-3.82656477239426
,,,130.234706383358,-3.82538753623951,3.24828722005536,-3.82538753623951,137.344190614187,-3.82538753623951
,,,130.072036317855,-3.82421030008476,3.24584744796507,-3.82421030008476,137.171763932078,-3.82421030008476
,,,129.905446394077,-3.82303306393001,3.24341646011379,-3.82303306393001,136.995579036943,-3.82303306393001
,,,129.737023973503,-3.82185582777526,3.24104156458111,-3.82185582777526,136.817834015963,-3.82185582777526
,,,129.566770394789,-3.82067859162051,3.2387231027506,-3.82067859162051,136.638531362658,-3.82067859162051
,,,129.39271503871,-3.81950135546577,3.23641718087125,-3.81950135546577,136.455596007807,-3.81950135546577
,,,129.214771187628,-3.81832411931102,3.23412186127758,-3.81832411931102,136.268939947088,-3.81832411931102
,,,129.034792362634,-3.81714688315627,3.23189508860414,-3.81714688315627,136.080565471199,-3.81714688315627
,,,128.85313842606,-3.81596964700152,3.22974446098487,-3.81596964700152,135.890846282804,-3.81596964700152
,,,128.667692652409,-3.81479241084677,3.22760571474777,-3.81479241084677,135.697505053812,-3.81479241084677
,,,128.478397266007,-3.81361517469202,3.22547668617286,-3.81361517469202,135.500474653014,-3.81361517469202
,,,128.287744942705,-3.81243793853728,3.22341242213176,-3.81243793853728,135.302370006734,-3.81243793853728
,,,128.095384167994,-3.81126070238253,3.22140290935954,-3.81126070238253,135.102815728823,-3.81126070238253
,,,127.899698288323,-3.81008346622778,3.21941383668188,-3.81008346622778,134.900116371999,-3.81008346622778
